ts_s,pid,tid,futex_key_addr,futex_key_word,futex_key_offset,total_requests,successful_count
2025-08-27 14:08:52.667145,12972,12972,18446619755031287808,135707842740224,2340,19,19
2025-08-27 14:08:52.667145,13253,16537,18446619754767492736,124874093789184,2176,1,1
2025-08-27 14:08:52.667145,13019,13493,18446619757348945920,22147072,2016,13,13
2025-08-27 14:08:52.667145,13019,13672,18446619757348945920,22151168,4088,3,3
2025-08-27 14:08:52.667145,13253,16536,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:08:52.667145,13116,16575,18446619754767482880,137588906119168,1044,2,2
2025-08-27 14:08:52.667145,13120,16577,18446619757348965632,131772469637120,3872,1,1
2025-08-27 14:08:52.667145,13095,13670,18446619754767485696,824638144512,3912,26,26
2025-08-27 14:08:52.667145,13095,13666,18446619754767485696,27942912,3064,1,1
2025-08-27 14:08:52.667145,13095,13670,18446619754767485696,27942912,3040,50,50
2025-08-27 14:08:52.667145,13253,16542,18446619754767492736,124874161278976,2000,1,1
2025-08-27 14:08:52.667145,13095,13671,18446619754767485696,824635965440,2120,62,62
2025-08-27 14:08:52.667145,13095,13666,18446619754767485696,27942912,3040,83,83
2025-08-27 14:08:52.667145,13253,13684,18446619754767492736,124874429988864,2128,19,19
2025-08-27 14:08:52.667145,13192,13911,18446619754547964032,17137664,2872,1,1
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161393664,4052,8,8
2025-08-27 14:08:52.667145,13095,13671,18446619754767485696,27942912,3040,79,79
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161373184,3248,1,1
2025-08-27 14:08:52.667145,13116,13757,18446619754767482880,137588874334208,3732,47,47
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874429988864,2128,16,16
2025-08-27 14:08:52.667145,13095,13669,18446619754767485696,27942912,3040,95,95
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161020928,1888,2,2
2025-08-27 14:08:52.667145,13120,16577,18446619757348965632,131772475289600,3392,4,4
2025-08-27 14:08:52.667145,838,12627,18446619754133548544,824649195520,328,67,67
2025-08-27 14:08:52.667145,13116,13757,18446619754767482880,137588906119168,1044,3,3
2025-08-27 14:08:52.667145,13253,16538,18446619754767492736,124874161270784,2480,1,1
2025-08-27 14:08:52.667145,13120,13756,18446619757348965632,131772470726656,1156,1,1
2025-08-27 14:08:52.667145,13253,16579,18446619754767492736,124874429988864,2128,3,3
2025-08-27 14:08:52.667145,13019,13019,18446619757348945920,22155264,224,113,113
2025-08-27 14:08:52.667145,13120,13756,18446619757348965632,131772469637120,3200,4,4
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161278976,2004,3,3
2025-08-27 14:08:52.667145,838,15375,18446619754133548544,824634265600,2376,8,8
2025-08-27 14:08:52.667145,13253,16545,18446619754767492736,124874161250304,148,1,1
2025-08-27 14:08:52.667145,13253,16540,18446619754767492736,124874161287168,1472,1,1
2025-08-27 14:08:52.667145,13019,13493,18446619757348945920,824634130432,2120,14,14
2025-08-27 14:08:52.667145,838,15375,18446619754133548544,824649195520,328,59,59
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161233920,1428,2,2
2025-08-27 14:08:52.667145,13019,13524,18446619757348945920,22155264,248,1,1
2025-08-27 14:08:52.667145,13120,16577,18446619757348965632,131772543197184,1716,22,22
2025-08-27 14:08:52.667145,13120,16577,18446619757348965632,131772471930880,452,14,14
2025-08-27 14:08:52.667145,13019,13524,18446619757348945920,824634130432,2120,131,131
2025-08-27 14:08:52.667145,13253,16538,18446619754767492736,124874161270784,2560,1,1
2025-08-27 14:08:52.667145,13095,13671,18446619754767485696,824638144512,2120,40,40
2025-08-27 14:08:52.667145,13019,13672,18446619757348945920,824634130432,2120,49,49
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161250304,144,3,3
2025-08-27 14:08:52.667145,13019,13524,18446619757348945920,22147072,2016,138,138
2025-08-27 14:08:52.667145,13120,13755,18446619757348965632,131772475289600,2112,1,1
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161254400,3680,2,2
2025-08-27 14:08:52.667145,13120,13756,18446619757348965632,131772472004608,3280,5,5
2025-08-27 14:08:52.667145,13095,13666,18446619754767485696,824638144512,2120,35,35
2025-08-27 14:08:52.667145,13253,16543,18446619754767492736,124874161262592,3120,1,1
2025-08-27 14:08:52.667145,838,12627,18446619754133548544,110455243796480,984,4,4
2025-08-27 14:08:52.667145,12972,13409,18446619755031287808,140737073143808,1636,1,1
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874429988864,2048,9,9
2025-08-27 14:08:52.667145,12972,12972,18446619755031287808,93969087700992,3396,6,6
2025-08-27 14:08:52.667145,13120,16577,18446619757348965632,131772471930880,996,17,17
2025-08-27 14:08:52.667145,13253,16543,18446619754767492736,124874161192960,2336,1,1
2025-08-27 14:08:52.667145,13019,13494,18446619757348945920,824634138624,2888,41,41
2025-08-27 14:08:52.667145,13253,16543,18446619754767492736,124874161192960,2420,1,1
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161287168,1476,1,1
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161393664,3968,1,1
2025-08-27 14:08:52.667145,12758,12877,18446619755031268096,17137664,3104,85,85
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161278976,2000,3,3
2025-08-27 14:08:52.667145,13253,16536,18446619754767492736,124874161242112,740,1,1
2025-08-27 14:08:52.667145,12825,12839,18446619753783161728,17137664,3104,39,39
2025-08-27 14:08:52.667145,13253,16538,18446619754767492736,124874161262592,3124,1,1
2025-08-27 14:08:52.667145,13253,16544,18446619754767492736,124874161250304,144,2,2
2025-08-27 14:08:52.667145,13120,16577,18446619757348965632,131772475293696,1856,51,51
2025-08-27 14:08:52.667145,13095,13664,18446619754767485696,824635965440,2120,12,12
2025-08-27 14:08:52.667145,13253,16543,18446619754767492736,124874161254400,3684,1,1
2025-08-27 14:08:52.667145,12972,12972,18446619755031287808,135707903348736,2276,2,2
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161242112,736,3,3
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161393664,4048,1,1
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161233920,1424,4,4
2025-08-27 14:08:52.667145,12972,12972,18446619755031287808,135707878146048,2276,2,2
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161278976,2000,3,3
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161020928,1968,1,1
2025-08-27 14:08:52.667145,838,15305,18446619754133548544,110455243796480,984,9,9
2025-08-27 14:08:52.667145,13253,13683,18446619754767492736,124874429988864,2128,1,1
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161278976,2004,1,1
2025-08-27 14:08:52.667145,13120,13756,18446619757348965632,131772469637120,3824,4,4
2025-08-27 14:08:52.667145,13120,13756,18446619757348965632,131772475240448,1712,4,4
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161270784,2560,3,3
2025-08-27 14:08:52.667145,13253,16579,18446619754767492736,124874429988864,2132,4,4
2025-08-27 14:08:52.667145,13095,13671,18446619754767485696,27942912,2808,6,6
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874093789184,2096,7,7
2025-08-27 14:08:52.667145,12972,13410,18446619755031287808,135707930460160,4024,2,2
2025-08-27 14:08:52.667145,13253,16536,18446619754767492736,124874161020928,1972,1,1
2025-08-27 14:08:52.667145,12758,12877,18446619755031268096,17137664,2872,5,5
2025-08-27 14:08:52.667145,13116,16576,18446619754767482880,137588882780160,3492,8,8
2025-08-27 14:08:52.667145,13253,16579,18446619754767492736,124874161250304,148,1,1
2025-08-27 14:08:52.667145,13019,13494,18446619757348945920,22147072,2016,100,100
2025-08-27 14:08:52.667145,13095,13669,18446619754767485696,27942912,2808,6,6
2025-08-27 14:08:52.667145,13019,13493,18446619757348945920,824634138624,1096,16,16
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161020928,1968,3,3
2025-08-27 14:08:52.667145,13116,13537,18446619754767482880,137590537728000,716,5,5
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161242112,740,1,1
2025-08-27 14:08:52.667145,13120,13756,18446619757348965632,131772470726656,1076,46,46
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161250304,64,1,1
2025-08-27 14:08:52.667145,13253,16541,18446619754767492736,124874161262592,3040,1,1
2025-08-27 14:08:52.667145,838,12627,18446619754133548544,824649203712,1096,8,8
2025-08-27 14:08:52.667145,13253,16579,18446619754767492736,124874161242112,736,1,1
2025-08-27 14:08:52.667145,13116,13757,18446619754767482880,137590537728000,716,1,1
2025-08-27 14:08:52.667145,13253,16539,18446619754767492736,124874161233920,1428,1,1
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161262592,3040,4,4
2025-08-27 14:08:52.667145,13253,16541,18446619754767492736,124874161278976,1920,1,1
2025-08-27 14:08:52.667145,13120,13756,18446619757348965632,131772470726656,964,1,1
2025-08-27 14:08:52.667145,13116,16576,18446619754767482880,137588906119168,1044,1,1
2025-08-27 14:08:52.667145,838,15305,18446619754133548544,824634265600,2376,55,55
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161262592,3120,2,2
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161192960,2420,2,2
2025-08-27 14:08:52.667145,13019,13672,18446619757348945920,824634138624,1096,51,51
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161262592,3124,2,2
2025-08-27 14:08:52.667145,13253,16541,18446619754767492736,124874161250304,148,1,1
2025-08-27 14:08:52.667145,13253,16578,18446619754767492736,124874161278976,1920,3,3
2025-08-27 14:08:52.667145,13253,16538,18446619754767492736,124874161262592,3120,1,1
2025-08-27 14:08:52.667145,13253,13684,18446619754767492736,124874093789184,2176,15,15
2025-08-27 14:08:52.667145,13253,16535,18446619754767492736,124874161393664,4052,1,1
2025-08-27 14:08:52.667145,13253,16541,18446619754767492736,124874161262592,3120,1,1
2025-08-27 14:08:52.667145,13253,16537,18446619754767492736,124874161270784,2560,2,2
2025-08-27 14:08:52.667145,13253,16546,18446619754767492736,124874093789184,2180,1,1
