ts_s,pid,tid,futex_key_addr,futex_key_word,futex_key_offset,total_requests,total_time,hist0,hist1,hist2,hist3,hist4,hist5,hist6,hist7
2025-08-27 14:08:46.667145,13253,16544,18446619754767492736,124874161278976,2000,6,558746693,0,0,0,0,0,5,1,0
2025-08-27 14:08:46.667145,13095,13671,18446619754767485696,824638144512,3912,150,731815682,0,2,13,80,31,23,1,0
2025-08-27 14:08:46.667145,13253,16545,18446619754767492736,124874161287168,1392,3,9578,0,3,0,0,0,0,0,0
2025-08-27 14:08:46.667145,13019,13019,18446619757348945920,22151168,4088,2,36985,0,1,1,0,0,0,0,0
2025-08-27 14:08:46.667145,13253,16540,18446619754767492736,124874161250304,144,7,550413426,0,0,0,0,0,6,1,0
2025-08-27 14:08:46.667145,13253,16539,18446619754767492736,124874161242112,736,7,374125070,0,2,0,1,0,3,1,0
2025-08-27 14:08:46.667145,13253,16537,18446619754767492736,110009501642752,1156,1,263984,0,0,0,1,0,0,0,0
2025-08-27 14:08:46.667145,13253,16579,18446619754767492736,124874161393664,4052,46,518578418,0,1,2,21,1,21,0,0
2025-08-27 14:08:46.667145,13253,16538,18446619754767492736,124874161233920,1344,4,325439,0,1,2,1,0,0,0,0
2025-08-27 14:08:46.667145,13095,13666,18446619754767485696,27942912,2808,1,0,1,0,0,0,0,0,0,0
2025-08-27 14:08:46.667145,13120,13756,18446619757348965632,131772469637120,3152,1,31678,0,0,1,0,0,0,0,0
2025-08-27 14:08:46.667145,13253,16579,18446619754767492736,124874161393664,4048,46,415838210,0,1,5,21,1,18,0,0
2025-08-27 14:08:46.667145,12972,13410,18446619755031287808,135707930460160,4024,1,3573,0,1,0,0,0,0,0,0
2025-08-27 14:08:46.667145,13116,13534,18446619754767482880,137590067388416,1556,1,999916082,0,0,0,0,0,0,0,1
2025-08-27 14:08:46.667145,13019,13495,18446619757348945920,22155264,248,2,83259,0,1,1,0,0,0,0,0
2025-08-27 14:08:46.667145,13253,16537,18446619754767492736,124874161020928,1968,6,432035408,0,0,0,0,0,6,0,0
2025-08-27 14:08:46.667145,13253,16538,18446619754767492736,110009501642752,1072,1,2760,0,1,0,0,0,0,0,0
2025-08-27 14:08:46.667145,12972,13527,18446619755031287808,93969087700992,3396,2,10226,0,2,0,0,0,0,0,0
2025-08-27 14:08:46.667145,13116,13536,18446619754767482880,137590537719808,3532,1,147606,0,0,0,1,0,0,0,0
2025-08-27 14:08:46.667145,838,12627,18446619754133548544,110455243796480,984,1,0,1,0,0,0,0,0,0,0
2025-08-27 14:08:46.667145,13120,13756,18446619757348965632,131772475293696,1856,65,6145241,2,32,12,18,1,0,0,0
2025-08-27 14:08:46.667145,12972,13530,18446619755031287808,135707842740224,2340,19,996806786,0,0,0,0,0,19,0,0
2025-08-27 14:08:46.667145,12972,13528,18446619755031287808,93969087700992,3396,2,41084,0,1,1,0,0,0,0,0
2025-08-27 14:08:46.667145,13120,16577,18446619757348965632,131772470726656,964,1,47656,0,0,1,0,0,0,0,0
2025-08-27 14:08:46.667145,13019,13495,18446619757348945920,824634130432,3912,54,940191904,0,3,14,19,13,5,0,0
2025-08-27 14:08:46.667145,13253,16535,18446619754767492736,124874093789184,2180,44,408273293,0,2,7,17,1,17,0,0
2025-08-27 14:08:46.667145,13120,16577,18446619757348965632,131772471996416,3600,4,392946,0,1,1,2,0,0,0,0
2025-08-27 14:08:46.667145,13253,16543,18446619754767492736,124874161270784,2480,2,216501,0,1,0,1,0,0,0,0
2025-08-27 14:08:46.667145,13120,13756,18446619757348965632,131772469637120,3248,2,31498,0,0,2,0,0,0,0,0
2025-08-27 14:08:46.667145,13019,13672,18446619757348945920,22151168,4088,5,83820,0,1,4,0,0,0,0,0
2025-08-27 14:08:46.667145,13253,13683,18446619754767492736,110009503522816,896,1,999951522,0,0,0,0,0,0,0,1
2025-08-27 14:08:46.667145,12720,12745,18446619755031292032,17137664,3104,76,961659694,0,0,0,1,37,38,0,0
2025-08-27 14:08:46.667145,13449,13450,18446619754767504000,97244008833024,2592,99,961697545,0,0,5,17,2,75,0,0
2025-08-27 14:08:46.667145,13019,13494,18446619757348945920,824634130432,2120,194,757070616,0,3,23,89,57,21,1,0
2025-08-27 14:08:46.667145,13253,16540,18446619754767492736,110009014476800,3316,1,60011,0,0,1,0,0,0,0,0
2025-08-27 14:08:46.667145,12720,12745,18446619755031292032,17137664,2872,1,5962,0,1,0,0,0,0,0,0
2025-08-27 14:08:46.667145,13253,16543,18446619754767492736,124874161270784,2560,6,565192990,0,0,0,0,0,3,3,0
2025-08-27 14:08:46.667145,13116,13536,18446619754767482880,137588907171840,916,8,834521195,0,0,1,0,0,4,3,0
2025-08-27 14:08:46.667145,12972,13530,18446619755031287808,93969087700992,3396,2,22422,0,1,1,0,0,0,0,0
2025-08-27 14:08:46.667145,13253,13681,18446619754767492736,110009503739904,1796,2,999919851,0,0,0,0,0,0,2,0
2025-08-27 14:08:46.667145,12972,13411,18446619755031287808,135707911786496,836,1,4438,0,1,0,0,0,0,0,0
2025-08-27 14:08:46.667145,13019,13524,18446619757348945920,824634138624,1096,238,698195405,0,7,27,111,70,22,0,1
2025-08-27 14:08:46.667145,13095,13664,18446619754767485696,27942912,2808,25,1643065,0,22,1,2,0,0,0,0
2025-08-27 14:08:46.667145,13019,13524,18446619757348945920,22155264,248,3,105736,0,0,3,0,0,0,0,0
2025-08-27 14:08:46.667145,13120,16577,18446619757348965632,131772472004608,2608,4,396666,0,0,3,1,0,0,0,0
2025-08-27 14:08:46.667145,12825,12838,18446619753783161728,17137664,3104,38,990619454,0,0,0,0,0,38,0,0
2025-08-27 14:08:46.667145,13116,13526,18446619754767482880,137590071640064,1156,1,999896388,0,0,0,0,0,0,0,1
2025-08-27 14:08:46.667145,13019,13524,18446619757348945920,22151168,4088,4,79967,0,2,2,0,0,0,0,0
2025-08-27 14:08:46.667145,13253,16539,18446619754767492736,124874161242112,740,8,624297484,0,0,1,0,0,4,3,0
2025-08-27 14:08:46.667145,13120,13753,18446619757348965632,131772475289600,3392,29,996354123,0,0,0,0,0,28,1,0
2025-08-27 14:08:46.667145,13095,13670,18446619754767485696,824638144512,2120,46,856212108,0,1,7,25,9,3,1,0
2025-08-27 14:08:46.667145,13253,16535,18446619754767492736,124874093789184,2096,12,215313,0,8,3,1,0,0,0,0
2025-08-27 14:08:46.667145,13116,16575,18446619754767482880,137588877488128,3604,119,942273227,0,9,26,40,7,37,0,0
2025-08-27 14:08:46.667145,13120,13751,18446619757348965632,131772475289600,1600,3,999956061,0,0,0,0,0,1,2,0
2025-08-27 14:08:46.667145,13120,13756,18446619757348965632,131772471930880,452,12,400608,0,0,11,1,0,0,0,0
2025-08-27 14:08:46.667145,13253,16538,18446619754767492736,124874161233920,1424,6,580769154,0,0,0,0,0,3,3,0
2025-08-27 14:08:46.667145,13253,16541,18446619754767492736,124874161254400,3600,3,109727,0,0,3,0,0,0,0,0
2025-08-27 14:08:46.667145,13120,16577,18446619757348965632,131772475240448,1040,38,891772560,0,0,0,0,0,38,0,0
2025-08-27 14:08:46.667145,13192,13193,18446619754547964032,17137664,2872,2,465993,0,0,0,2,0,0,0,0
2025-08-27 14:08:46.667145,13120,13756,18446619757348965632,131772471930880,996,23,718979,0,8,13,2,0,0,0,0
2025-08-27 14:08:46.667145,13120,13752,18446619757348965632,131772475289600,2112,27,998333105,0,0,0,0,0,27,0,0
2025-08-27 14:08:46.667145,13253,16543,18446619754767492736,124874161270784,2564,6,433153547,0,0,0,0,0,5,1,0
2025-08-27 14:08:46.667145,14132,14138,18446619754767512448,824636424192,2120,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13116,16576,18446619754767482880,137588874334208,3732,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12758,12784,18446619755031268096,824634138624,3912,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13116,13673,18446619754767482880,137590413074432,3624,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12720,12769,18446619755031292032,824635744256,2120,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12720,12720,18446619755031292032,17133568,800,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13116,13531,18446619754767482880,137590070579200,84,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13449,13456,18446619754767504000,824634015744,1096,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,14019,14123,18446619754767501184,824636559360,2376,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,16436,16443,18446619754547962624,824637636608,2120,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12825,13247,18446619753783161728,824637440000,3912,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,16436,16437,18446619754547962624,98153306628096,3616,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,16436,16442,18446619754547962624,824637636608,328,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12758,16884,18446619755031268096,824637227008,1096,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12779,12920,18446619755031270912,824634318848,2888,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,14019,14020,18446619754767501184,100785407008768,3616,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13192,13200,18446619754547964032,824634138624,3912,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13116,13520,18446619754767482880,137590114459648,1956,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13120,13749,18446619757348965632,131772475289600,320,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13192,13203,18446619754547964032,824636432384,328,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12758,12783,18446619755031268096,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12779,12895,18446619755031270912,824634318848,1096,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,14132,14141,18446619754767512448,824634142720,3400,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13253,13634,18446619754767492736,110009501753344,168,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,16451,16990,18446619753734404352,824636870656,1608,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12779,12815,18446619755031270912,824634138624,3912,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,14132,14133,18446619754767512448,17137664,3104,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,14132,14552,18446619754767512448,824634310656,3912,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12825,12914,18446619753783161728,824637440000,328,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13120,13760,18446619757348965632,131772475293696,576,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,16451,16481,18446619753734404352,824633802752,328,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12758,12874,18446619755031268096,824637222912,1608,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12825,12849,18446619753783161728,824634769408,328,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12720,12791,18446619755031292032,824635744256,3912,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,14132,14134,18446619754767512448,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13192,13201,18446619754547964032,824635711488,3912,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13192,13632,18446619754547964032,824636964864,3912,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12758,12870,18446619755031268096,824637218816,328,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13253,13636,18446619754767492736,110009501986816,1492,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,14019,14022,18446619754767501184,824634200064,1608,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,16451,16453,18446619753734404352,17137664,3104,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13116,13539,18446619754767482880,137588902924288,3156,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12720,14212,18446619755031292032,824634146816,2888,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,12779,14654,18446619755031270912,824637411328,1608,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,16451,16458,18446619753734404352,824636866560,328,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13253,16546,18446619754767492736,124874161373184,3252,,952742062,,,,,,,,
2025-08-27 14:08:46.667145,12825,12925,18446619753783161728,824637440000,2120,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13116,13521,18446619754767482880,137590413074432,3880,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13116,13519,18446619754767482880,137590413074432,3624,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,16451,16454,18446619753734404352,824634138624,2120,,1000000000,,,,,,,,
2025-08-27 14:08:46.667145,13449,13455,18446619754767504000,824634011648,3400,,1000000000,,,,,,,,
2025-08-27 14:08:47.667145,13253,16540,18446619754767492736,124874161250304,64,2,126267,0,0,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13116,13526,18446619754767482880,137590071640064,1156,1,999934667,0,0,0,0,0,0,0,1
2025-08-27 14:08:47.667145,12972,13410,18446619755031287808,135707886546944,2276,1,976945361,0,0,0,0,0,0,1,0
2025-08-27 14:08:47.667145,13253,16543,18446619754767492736,124874161270784,2564,6,482092284,0,1,0,0,0,2,3,0
2025-08-27 14:08:47.667145,13116,13537,18446619754767482880,137590537728000,716,5,123392681,0,3,1,0,0,0,1,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772470726656,964,4,215810,0,0,3,1,0,0,0,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772475293696,1856,55,3365754,0,18,26,11,0,0,0,0
2025-08-27 14:08:47.667145,13116,13535,18446619754767482880,137588908224512,1780,4,999961359,0,0,0,0,0,0,4,0
2025-08-27 14:08:47.667145,13253,16536,18446619754767492736,124874161192960,2420,6,486081961,0,1,0,0,0,4,1,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772475240448,1712,4,334071,0,0,2,2,0,0,0,0
2025-08-27 14:08:47.667145,13253,16538,18446619754767492736,124874161233920,1428,7,487836673,0,2,0,0,0,2,3,0
2025-08-27 14:08:47.667145,13253,16546,18446619754767492736,124874161373184,3252,2,47320184,0,0,1,0,0,0,0,1
2025-08-27 14:08:47.667145,13253,16538,18446619754767492736,124874161233920,1344,3,45525,0,1,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13253,16543,18446619754767492736,124874161270784,2560,6,515805782,0,0,0,0,0,4,2,0
2025-08-27 14:08:47.667145,13253,16538,18446619754767492736,124874161233920,1424,8,510671136,0,0,0,1,0,6,1,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772470726656,1076,50,1190309,2,19,28,1,0,0,0,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772469637120,3344,4,257377,0,2,0,2,0,0,0,0
2025-08-27 14:08:47.667145,13253,13636,18446619754767492736,110009501986816,1492,1,999977494,0,0,0,0,0,0,0,1
2025-08-27 14:08:47.667145,13120,13755,18446619757348965632,131772475293696,64,3,999909119,0,0,0,0,0,0,3,0
2025-08-27 14:08:47.667145,13019,13494,18446619757348945920,22151168,4088,4,142378,0,3,0,1,0,0,0,0
2025-08-27 14:08:47.667145,13019,13494,18446619757348945920,22155264,248,3,137267,0,0,3,0,0,0,0,0
2025-08-27 14:08:47.667145,16451,16453,18446619753734404352,17137664,2872,1,3062,0,1,0,0,0,0,0,0
2025-08-27 14:08:47.667145,13019,13494,18446619757348945920,824634130432,2120,315,579996240,0,7,38,171,76,23,0,0
2025-08-27 14:08:47.667145,13019,13524,18446619757348945920,22155264,208,1,2276,0,1,0,0,0,0,0,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772469637120,3632,2,30796,0,0,2,0,0,0,0,0
2025-08-27 14:08:47.667145,12825,12838,18446619753783161728,17137664,3104,38,990497041,0,0,0,0,0,38,0,0
2025-08-27 14:08:47.667145,13253,16542,18446619754767492736,124874161262592,3040,4,15102,0,4,0,0,0,0,0,0
2025-08-27 14:08:47.667145,12972,13408,18446619755031287808,135707903348736,2276,1,999852678,0,0,0,0,0,0,1,0
2025-08-27 14:08:47.667145,13095,13669,18446619754767485696,27942912,2808,1,3980,0,1,0,0,0,0,0,0
2025-08-27 14:08:47.667145,838,15305,18446619754133548544,824649195520,328,120,448898488,0,0,2,13,90,15,0,0
2025-08-27 14:08:47.667145,13116,13522,18446619754767482880,137590076325888,1716,5,999879992,0,0,0,0,0,0,5,0
2025-08-27 14:08:47.667145,13116,13536,18446619754767482880,137588907171840,916,8,937639657,0,0,0,0,0,4,4,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772469637120,3440,3,256688,0,0,2,1,0,0,0,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772469637120,3872,1,16766,0,0,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13120,13753,18446619757348965632,131772475289600,3392,32,997744646,0,0,0,0,1,31,0,0
2025-08-27 14:08:47.667145,13253,16545,18446619754767492736,124874161287168,1476,6,517837263,0,0,0,0,0,6,0,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772543197184,1716,14,111466,1,10,3,0,0,0,0,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772472004608,3280,5,462606,0,0,2,3,0,0,0,0
2025-08-27 14:08:47.667145,13253,16543,18446619754767492736,124874161270784,2480,3,37991,0,1,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13253,13681,18446619754767492736,110009503739904,1796,2,999933885,0,0,0,0,0,0,2,0
2025-08-27 14:08:47.667145,13116,13536,18446619754767482880,137590537728000,716,7,813984581,0,0,0,0,0,4,3,0
2025-08-27 14:08:47.667145,13095,13669,18446619754767485696,824635965440,2120,215,555557523,1,3,23,118,47,23,0,0
2025-08-27 14:08:47.667145,13116,13525,18446619754767482880,137590072700928,1572,20,999708730,0,0,0,0,0,20,0,0
2025-08-27 14:08:47.667145,12972,13527,18446619755031287808,135707867942912,2340,19,997819086,0,0,0,0,0,19,0,0
2025-08-27 14:08:47.667145,13095,13664,18446619754767485696,27942912,2808,23,209801,2,15,6,0,0,0,0,0
2025-08-27 14:08:47.667145,12972,13529,18446619755031287808,93969087700992,3396,1,4075,0,1,0,0,0,0,0,0
2025-08-27 14:08:47.667145,12972,13409,18446619755031287808,135707894947840,2276,2,993544417,0,0,0,0,0,0,2,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772470726656,1156,3,35692,0,2,1,0,0,0,0,0
2025-08-27 14:08:47.667145,12972,13530,18446619755031287808,135707842740224,2340,19,997473193,0,0,0,0,0,19,0,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772475240448,1040,38,883062612,0,0,0,0,0,38,0,0
2025-08-27 14:08:47.667145,12758,12781,18446619755031268096,17137664,3104,78,976731662,0,0,1,0,0,77,0,0
2025-08-27 14:08:47.667145,13019,13672,18446619757348945920,824634138624,2888,98,847240854,0,1,8,52,29,5,3,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772471930880,452,12,598184,0,1,9,2,0,0,0,0
2025-08-27 14:08:47.667145,13253,16545,18446619754767492736,124874161287168,1472,7,480263866,0,1,0,0,0,2,4,0
2025-08-27 14:08:47.667145,12720,12745,18446619755031292032,17137664,2872,2,27060,0,1,1,0,0,0,0,0
2025-08-27 14:08:47.667145,12720,12745,18446619755031292032,17137664,3104,76,981241390,0,0,0,0,38,38,0,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772471996416,3600,5,558154,0,0,2,3,0,0,0,0
2025-08-27 14:08:47.667145,13253,16544,18446619754767492736,124874161278976,2004,7,494410232,0,0,1,0,0,5,1,0
2025-08-27 14:08:47.667145,12779,12813,18446619755031270912,17137664,3104,39,990073206,0,0,0,0,0,39,0,0
2025-08-27 14:08:47.667145,13253,16539,18446619754767492736,124874161242112,740,6,385082120,0,1,1,0,0,4,0,0
2025-08-27 14:08:47.667145,13253,16578,18446619754767492736,124874429988864,2128,26,543841126,0,0,3,9,0,14,0,0
2025-08-27 14:08:47.667145,13253,16541,18446619754767492736,124874161254400,3684,6,522803890,0,0,0,0,0,5,1,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772543197184,1716,20,102638,2,16,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13449,13450,18446619754767504000,97244008833024,2360,11,63418,0,9,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13095,13666,18446619754767485696,824634146816,3912,95,864810295,0,2,9,52,17,14,1,0
2025-08-27 14:08:47.667145,13253,16544,18446619754767492736,124874161278976,2000,7,502917813,0,1,1,0,0,1,4,0
2025-08-27 14:08:47.667145,13253,16542,18446619754767492736,124874161262592,3120,7,410021181,0,1,1,0,0,5,0,0
2025-08-27 14:08:47.667145,838,12627,18446619754133548544,824634265600,2376,112,708309481,0,0,0,13,82,15,2,0
2025-08-27 14:08:47.667145,13253,16541,18446619754767492736,124874161254400,3680,7,475850422,0,0,1,0,0,5,1,0
2025-08-27 14:08:47.667145,12972,13410,18446619755031287808,135707886542848,916,1,770182,0,0,0,1,0,0,0,0
2025-08-27 14:08:47.667145,13019,13494,18446619757348945920,22155264,208,1,31526,0,0,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13116,13523,18446619754767482880,137590075265024,1492,1,999839980,0,0,0,0,0,0,0,1
2025-08-27 14:08:47.667145,13019,13494,18446619757348945920,824634904576,1688,1,0,1,0,0,0,0,0,0,0
2025-08-27 14:08:47.667145,13116,13537,18446619754767482880,137588906119168,1044,11,996254060,0,0,0,2,0,5,4,0
2025-08-27 14:08:47.667145,13253,16539,18446619754767492736,124874161242112,656,5,128565,0,3,2,0,0,0,0,0
2025-08-27 14:08:47.667145,12972,13529,18446619755031287808,135707851141120,2340,19,996872799,0,0,0,0,0,19,0,0
2025-08-27 14:08:47.667145,16451,16453,18446619753734404352,17137664,3104,5,997133540,0,0,1,3,0,0,0,1
2025-08-27 14:08:47.667145,13253,16544,18446619754767492736,124874161278976,1920,6,322359,0,3,1,2,0,0,0,0
2025-08-27 14:08:47.667145,13019,13672,18446619757348945920,22151168,4088,1,9687,0,1,0,0,0,0,0,0
2025-08-27 14:08:47.667145,838,846,18446619754133548544,110455243796480,984,13,203735,0,10,2,1,0,0,0,0
2025-08-27 14:08:47.667145,13019,13493,18446619757348945920,22151168,4088,48,1139887,2,34,11,1,0,0,0,0
2025-08-27 14:08:47.667145,13095,13664,18446619754767485696,27942912,3040,322,826228177,0,15,88,110,71,38,0,0
2025-08-27 14:08:47.667145,13095,13670,18446619754767485696,824638144512,2120,121,829952287,0,3,13,55,31,17,2,0
2025-08-27 14:08:47.667145,13019,13524,18446619757348945920,824634138624,1096,258,623886894,1,9,27,121,75,24,1,0
2025-08-27 14:08:47.667145,13253,16540,18446619754767492736,124874161250304,148,7,541202297,0,1,0,0,0,3,3,0
2025-08-27 14:08:47.667145,13253,16578,18446619754767492736,124874429988864,2048,4,30749,1,1,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13253,16535,18446619754767492736,124874093789184,2180,29,304488101,0,0,5,12,0,12,0,0
2025-08-27 14:08:47.667145,13095,13669,18446619754767485696,824636989440,768,1,3523,0,1,0,0,0,0,0,0
2025-08-27 14:08:47.667145,12972,13410,18446619755031287808,135707930460160,4024,1,1490,0,1,0,0,0,0,0,0
2025-08-27 14:08:47.667145,13253,16578,18446619754767492736,110009014476800,3316,1,13492,0,0,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13019,13493,18446619757348945920,22155264,224,503,668432674,0,34,110,242,79,38,0,0
2025-08-27 14:08:47.667145,838,12627,18446619754133548544,110455243796480,984,1,12227,0,0,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772469637120,3248,2,30549,0,0,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772471930880,996,17,949001,0,3,11,3,0,0,0,0
2025-08-27 14:08:47.667145,13095,13671,18446619754767485696,824638144512,3912,195,606554159,0,1,25,98,46,25,0,0
2025-08-27 14:08:47.667145,13253,13683,18446619754767492736,110009503522816,896,1,999943641,0,0,0,0,0,0,0,1
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772469637120,3920,3,465128,0,1,0,2,0,0,0,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772469637120,3440,5,472662,0,1,1,3,0,0,0,0
2025-08-27 14:08:47.667145,16436,16437,18446619754547962624,98153306628096,3616,8,998174076,0,0,1,6,0,0,0,1
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772469637120,3200,3,430936,0,0,0,3,0,0,0,0
2025-08-27 14:08:47.667145,13116,13757,18446619754767482880,137588882780160,1604,6,61722,0,5,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772471996416,2928,2,31075,0,0,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13253,16536,18446619754767492736,124874161192960,2416,6,512301365,0,0,0,0,0,4,2,0
2025-08-27 14:08:47.667145,13253,16540,18446619754767492736,124874161250304,144,6,456882997,0,0,1,0,0,4,1,0
2025-08-27 14:08:47.667145,13253,16535,18446619754767492736,124874093789184,2176,29,664158031,0,2,3,12,0,11,1,0
2025-08-27 14:08:47.667145,13116,16575,18446619754767482880,137588877488128,3604,85,968378410,1,5,17,34,2,26,0,0
2025-08-27 14:08:47.667145,13253,16541,18446619754767492736,124874161254400,3600,2,57771,0,1,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13019,13019,18446619757348945920,22151168,4088,2,88786,0,1,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13253,16579,18446619754767492736,124874161393664,4048,38,437238232,0,2,7,13,0,16,0,0
2025-08-27 14:08:47.667145,13116,13534,18446619754767482880,137590067388416,1556,1,999967290,0,0,0,0,0,0,0,1
2025-08-27 14:08:47.667145,13019,13019,18446619757348945920,22147072,2016,285,661031589,0,4,35,136,80,30,0,0
2025-08-27 14:08:47.667145,12972,12972,18446619755031287808,140737073147904,3620,1,18004,0,0,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13253,16579,18446619754767492736,124874161393664,4052,37,510035186,0,1,2,12,1,21,0,0
2025-08-27 14:08:47.667145,838,846,18446619754133548544,110455243796480,1216,282,916275920,0,1,3,47,194,37,0,0
2025-08-27 14:08:47.667145,13253,16536,18446619754767492736,124874161192960,2336,3,252802,0,0,2,1,0,0,0,0
2025-08-27 14:08:47.667145,13120,13751,18446619757348965632,131772475289600,1600,3,999945856,0,0,0,0,0,1,2,0
2025-08-27 14:08:47.667145,13116,16576,18446619754767482880,137588874334208,3732,40,982249571,0,0,8,18,0,13,0,1
2025-08-27 14:08:47.667145,13253,16539,18446619754767492736,124874161242112,736,7,612625356,0,0,0,0,0,5,2,0
2025-08-27 14:08:47.667145,13253,16535,18446619754767492736,124874093789184,2096,6,62049,1,3,2,0,0,0,0,0
2025-08-27 14:08:47.667145,13120,13752,18446619757348965632,131772475289600,2112,32,998670257,0,0,0,0,0,32,0,0
2025-08-27 14:08:47.667145,12972,12972,18446619755031287808,135707930460160,4024,1,23298,0,0,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13120,16577,18446619757348965632,131772469637120,3824,5,777129,0,0,1,4,0,0,0,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772471996416,3648,1,22444,0,0,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13253,16545,18446619754767492736,124874161287168,1392,1,26122,0,0,1,0,0,0,0,0
2025-08-27 14:08:47.667145,13192,13193,18446619754547964032,17137664,3104,38,990894246,0,0,0,0,0,38,0,0
2025-08-27 14:08:47.667145,13120,13756,18446619757348965632,131772469637120,3968,3,47535,0,0,3,0,0,0,0,0
