ts,pid,tid,comm,nvcsw,nivcsw,run_time_total,rq_time_total,rq_count,blkio_time_total,blkio_count,uninterruptible_total,freepages_time_total,freepages_count,thrashing_time_total,thrashing_count,swapin_time_total,swapin_count
2025-08-27 14:08:11.247002,13253,13633,.NET SynchManag,1,2,67898,2319381,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247004,13253,13634,.NET Server GC,1,1,71179,1457187,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247006,13253,13635,.NET Server GC,4,2,64246,55256,6,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247006,13253,13636,.NET Finalizer,78,4,3649877,1652625,82,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247006,13253,13674,.NET File Watch,3,5,1809030,4422419,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247006,13253,13675,Console logger ,3,17,6351820,23290182,20,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24701,13253,13679,.NET SigHandler,1,0,28610,647834,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24701,13253,13681,.NET TP Gate,283,19,16402839,35736512,302,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24701,13253,13683,Kestrel Timer,195,34,25802637,12911317,229,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247014,13253,13684,.NET Sockets,58,12,6571793,10810276,70,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247014,13253,16533,.NET TP Worker,152,1080,322433533,99791054,1232,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247014,13253,16534,.NET Tiered Com,14,4,1061739,2036221,18,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247015,13253,16535,.NET TP Worker,192,2178,487529670,110411929,2370,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247016,13253,16536,DefaultSocketMa,9,13,1633753,520652,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247018,13253,16537,DefaultSocketMa,17,8,3537961,3300440,25,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247019,13253,16538,DefaultSocketMa,125,200,27827595,19899177,325,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24702,13253,16539,DefaultSocketMa,19,4,3949645,7108907,23,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247021,13253,16540,DefaultSocketMa,12,2,553911,1044133,14,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247027,13253,16541,DefaultSocketMa,8,5,716610,2061886,13,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247027,13253,16542,DefaultSocketMa,59,168,40062209,23968560,227,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247027,13253,16543,DefaultSocketMa,11,1,490679,564316,12,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24703,13253,16544,DefaultSocketMa,12,10,1083192,2673647,22,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247031,13253,16545,DefaultSocketMa,10,0,366759,2336020,10,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247031,13253,16546,.NET Timer,9,1,2229867,1328383,10,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247041,14019,14019,docker,48,19,12799093,646251,67,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247041,14019,14020,docker,429,6,8000685,11302040,435,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247044,14019,14021,docker,67,89,11392108,7106893,156,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247044,14019,14022,docker,37,23,7958442,6167098,60,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247046,14019,14023,docker,4,1,279865,101905,5,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247048,14019,14024,docker,2,0,147209,6195,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24705,14019,14025,docker,56,8,2469919,1698308,64,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24705,14019,14122,docker,16,8,872649,1029128,24,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24705,14019,14123,docker,48,10,2225438,1680838,58,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24706,12758,12758,containerd-shim,12,46,6795955,79364392,58,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247062,12758,12781,containerd-shim,346,3,5602305,37266797,349,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247062,12758,12783,containerd-shim,61,38,9367153,26637909,99,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247062,12758,12784,containerd-shim,50,29,3633252,23735515,79,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247063,12758,12786,containerd-shim,4,4,439691,8796842,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247064,12758,12870,containerd-shim,53,37,6154249,31331514,90,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247066,12758,12872,containerd-shim,1,3,143888,2644781,4,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247827,12758,12873,containerd-shim,4,3,268162,193172,7,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24783,12758,12874,containerd-shim,65,21,5908688,33716388,86,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24783,12758,12877,containerd-shim,22,16,6693512,4126411,38,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247833,12758,12878,containerd-shim,15,42,3904067,38321090,56,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247845,12972,12972,node,111,1951,702961388,2050651350,2062,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.247851,12972,13407,node,7,3,289654,3121846,10,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248013,12972,13408,node,59,94,43861172,242693478,153,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248014,12972,13409,node,44,75,39060686,231456090,119,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248014,12972,13410,node,89,62,24681639,172122395,151,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248017,12972,13411,node,54,78,41493136,192106845,132,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248017,12972,13412,node,1,0,9820,494681,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248019,12972,13527,node,10,1,240764,17876557,11,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248019,12972,13528,node,12,3,277418,5729649,15,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248019,12972,13529,node,10,5,254523,6761171,15,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248019,12972,13530,node,8,1,235075,1477143,9,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248035,12720,12720,containerd-shim,49,71,11699788,55821680,120,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248036,12720,12745,containerd-shim,318,4,5203778,35022523,322,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248038,12720,12746,containerd-shim,20,38,3471196,23754353,58,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248039,12720,12747,containerd-shim,9,0,204209,4252716,9,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24804,12720,12748,containerd-shim,15,0,267745,2052838,15,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248042,12720,12767,containerd-shim,3,1,97957,8438633,4,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248044,12720,12768,containerd-shim,3,5,105030,465578,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248353,12720,12769,containerd-shim,66,41,5997355,24374346,107,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248355,12720,12791,containerd-shim,62,21,3762985,28788694,83,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248356,12720,13144,containerd-shim,38,27,5726556,7079584,65,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248362,12720,14212,containerd-shim,22,27,4452203,1355205,49,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248384,12856,12856,redis-server,1914,1227,1026695864,382620540,3141,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248384,12856,13260,bio_close_file,1,0,14117,3073857,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248384,12856,13262,bio_aof,1,0,7080,3032268,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24839,12856,13263,bio_lazy_free,1,0,21577,184378,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24839,12856,13264,jemalloc_bg_thd,1,0,73318,91982,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24839,12856,13265,jemalloc_bg_thd,1,0,9242,2421948,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.2484,12779,12779,containerd-shim,8,47,6592123,98949836,55,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.2484,12779,12813,containerd-shim,274,2,3839017,75633971,276,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.2484,12779,12814,containerd-shim,82,20,4670000,48945568,102,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248403,12779,12815,containerd-shim,53,41,9459017,42594047,94,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248404,12779,12816,containerd-shim,11,6,249437,5497215,17,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248405,12779,12889,containerd-shim,1,0,27854,429066,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248406,12779,12891,containerd-shim,6,2,597720,27470764,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248408,12779,12895,containerd-shim,42,35,6324012,40027966,76,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248409,12779,12913,containerd-shim,32,52,5167242,26471356,84,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248414,12779,12920,containerd-shim,29,2,1124483,16232002,31,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248415,12779,13506,containerd-shim,5,0,180345,1571718,5,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248415,12779,14654,containerd-shim,15,10,2492177,2510463,25,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248424,838,838,dockerd,2153,814,246403524,237541989,2967,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248425,838,846,dockerd,106841,1288,1757403319,7244074805,108129,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248427,838,849,dockerd,11,6,884300,1616567,17,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248428,838,850,dockerd,61,9,3772758,4605771,70,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248429,838,851,dockerd,26,14,4434078,2976518,40,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248431,838,958,dockerd,34747,2568,1254533221,1288546360,37315,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248432,838,960,dockerd,29293,2571,1061836937,1176773237,31864,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248435,838,978,dockerd,37948,4033,1476295156,1947304461,41981,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248436,838,980,dockerd,7356,744,275463301,315780212,8100,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248438,838,1376,dockerd,33944,2720,1207488835,1338675346,36664,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248439,838,1391,dockerd,32067,2656,1123119934,1067654246,34723,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248441,838,12621,dockerd,96,68,21949843,108112158,164,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248443,838,12624,dockerd,171,71,13943972,140247674,242,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248444,838,12626,dockerd,154,55,9867799,85922412,209,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248445,838,12627,dockerd,21772,5833,1194324666,1077447835,27605,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248446,838,12666,dockerd,21,7,1087866,6246109,28,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248448,838,12667,dockerd,132,220,22896320,269615151,352,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248449,838,12668,dockerd,173,56,14891288,262803154,229,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248451,838,12673,dockerd,64,41,7206040,35038797,105,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248452,838,12674,dockerd,89,38,8356937,72937090,127,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248454,838,12675,dockerd,57,58,9247541,49359237,115,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248455,838,12678,dockerd,92,59,8759719,147371055,151,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248457,838,12691,dockerd,97,260,38982188,274973172,357,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248458,838,12693,dockerd,226,552,77279565,426104432,778,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248459,838,14031,dockerd,19460,5301,955684731,971427543,24761,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248461,838,14032,dockerd,6619,1713,345645654,342388981,8332,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248462,838,15305,dockerd,15233,4383,648174319,725331222,19616,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248464,838,15373,dockerd,6454,1435,252773422,227623775,7889,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248466,838,15375,dockerd,8208,1963,360602409,435518627,10171,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248467,838,15814,dockerd,461,206,33582389,42187796,667,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248477,13120,13120,python,1350,2334,1248987903,1561444523,3684,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248478,13120,13749,python,3,1,534123,280426,4,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.24848,13120,13750,python,2,0,47230,157784,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248482,13120,13751,python,242,0,8391619,2227961,242,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248483,13120,13752,python,90,2,2863808,5774555,92,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248484,13120,13753,python,90,1,3343558,1071391,91,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248485,13120,13754,python,195,1,7273554,913383,196,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248487,13120,13755,python,365,2,11989698,2096118,367,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248488,13120,13756,python,977,44,48786506,26408624,1021,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248489,13120,13760,python,226,1,7874983,1115181,227,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248491,13120,16577,python,45,190,26458972,20121715,235,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.2485,12825,12825,containerd-shim,10,35,6187896,99671979,45,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248501,12825,12838,containerd-shim,264,4,4024445,56815184,268,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248503,12825,12839,containerd-shim,34,60,5213880,16830861,93,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248504,12825,12845,containerd-shim,7,2,202124,10201162,9,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248505,12825,12848,containerd-shim,16,10,1904911,36752503,26,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248507,12825,12849,containerd-shim,41,17,3261295,24043816,58,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248508,12825,12904,containerd-shim,1,0,8115,1133776,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248509,12825,12914,containerd-shim,57,27,3933544,43849580,84,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248511,12825,12916,containerd-shim,9,3,763041,32022156,12,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248512,12825,12925,containerd-shim,44,21,5211071,7484333,65,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:11.248514,12825,13247,containerd-shim,21,16,2993160,3419190,37,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245627,13095,13095,server,20,394,50028662,268959287,414,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245641,13095,13664,server,1367,19,18695199,111836777,1386,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245644,13095,13665,server,7,1,181305,336708,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245645,13095,13666,server,19,5,2587552,6075207,24,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.24565,13095,13668,server,5,1,79277,117154,6,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245651,13095,13669,server,426,271,31949502,69191276,697,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245652,13095,13670,server,410,224,29610678,46802498,634,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245656,13095,13671,server,379,269,28402634,57465508,648,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245673,13192,13192,containerd-shim,9,60,5487326,5545259,69,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245675,13192,13193,containerd-shim,300,6,5266191,46317215,306,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245676,13192,13194,containerd-shim,43,7,2709308,19629557,50,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245677,13192,13195,containerd-shim,12,7,381582,3444076,19,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245679,13192,13198,containerd-shim,2,0,37928,243956,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.24568,13192,13200,containerd-shim,32,19,3872514,22787665,51,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245686,13192,13201,containerd-shim,29,28,3723402,11744551,57,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245687,13192,13202,containerd-shim,5,1,70245,726060,6,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245688,13192,13203,containerd-shim,84,56,7449924,12664969,140,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245689,13192,13212,containerd-shim,11,0,1563138,3285151,11,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245691,13192,13632,containerd-shim,23,19,5760433,2264502,42,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245692,13192,13911,containerd-shim,19,5,1118140,2218813,24,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245723,13019,13019,server,689,932,120160905,371058980,1621,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245724,13019,13493,server,3248,56,47382143,193397805,3304,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245742,13019,13494,server,30,10,3726969,29396999,40,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245744,13019,13495,server,463,333,40422574,85808228,796,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245745,13019,13524,server,616,477,54839654,129531055,1093,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245746,13019,13672,server,547,413,44982500,79856866,960,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245758,13116,13116,java,26,342,46005980,181542087,368,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245764,13116,13518,java,283,3205,1254878453,2667239513,3488,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245765,13116,13519,"GC Thread#0",34,37,20995761,43328690,71,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245766,13116,13520,G1 Main Marker,13,0,241552,1768971,13,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245768,13116,13521,"G1 Conc#0",7,40,8609475,17092570,47,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245769,13116,13522,"G1 Refine#0",614,9,25657610,27710022,623,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.24577,13116,13523,G1 Service,195,8,9540086,14554827,203,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245771,13116,13525,VM Periodic Tas,3773,23,120007903,144139986,3796,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245773,13116,13526,VM Thread,249,56,9902239,26728106,305,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245774,13116,13531,Reference Handl,8,5,1077097,11039252,13,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245775,13116,13532,Finalizer,3,0,152067,1748974,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245777,13116,13533,Signal Dispatch,3,0,109006,10547370,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245778,13116,13534,Service Thread,15,0,255019,6657634,15,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245779,13116,13535,Monitor Deflati,753,6,19676253,41873449,759,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.24578,13116,13536,C2 CompilerThre,1030,5085,1281174430,2423441314,6115,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245781,13116,13537,C1 CompilerThre,1121,1586,632156081,1672425404,2707,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245782,13116,13538,Notification Th,3,0,64389,1253051,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245783,13116,13539,Common-Cleaner,9,4,1306577,3656182,13,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245785,13116,13673,"GC Thread#1",35,73,20782303,45007574,108,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245786,13116,13747,grpc-nio-boss-E,10,67,66980985,12085157,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245787,13116,13757,grpc-nio-worker,164,614,274398371,207967823,778,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245788,13116,16575,grpc-default-ex,144,395,102270789,134805772,539,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.24579,13116,16576,grpc-default-ex,3,1,1205478,2590359,4,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245799,14132,14132,containerd-shim,10,14,5153464,711156,24,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245801,14132,14133,containerd-shim,553,7,8234523,30699389,560,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245802,14132,14134,containerd-shim,104,60,8444484,19843854,164,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245803,14132,14135,containerd-shim,59,16,4401771,5845640,75,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245804,14132,14136,containerd-shim,6,6,227583,1250531,12,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245809,14132,14137,containerd-shim,2,0,44564,20524,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245811,14132,14138,containerd-shim,99,42,6170528,5448836,141,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245812,14132,14139,containerd-shim,20,17,3689176,2729732,37,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245813,14132,14140,containerd-shim,56,21,1664288,16406874,77,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245815,14132,14141,containerd-shim,26,12,1848946,2479359,38,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245816,14132,14552,containerd-shim,9,5,687703,941689,14,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245818,14132,16194,containerd-shim,44,1,602776,2437199,45,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245827,13253,13253,cartservice,43,2387,1149993889,1523785291,2430,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245828,13253,13633,.NET SynchManag,1,2,67898,2319381,3,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245829,13253,13634,.NET Server GC,1,1,71179,1457187,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.24583,13253,13635,.NET Server GC,4,2,64246,55256,6,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245832,13253,13636,.NET Finalizer,79,4,3671889,1779464,83,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245833,13253,13674,.NET File Watch,3,5,1809030,4422419,8,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245834,13253,13675,Console logger ,3,17,6351820,23290182,20,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245836,13253,13679,.NET SigHandler,1,0,28610,647834,1,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245837,13253,13681,.NET TP Gate,285,19,16481315,36117673,304,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245838,13253,13683,Kestrel Timer,196,35,25870759,13155513,231,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245839,13253,13684,.NET Sockets,136,31,8687124,49885779,167,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245841,13253,16533,.NET TP Worker,230,2114,344207080,173186909,2344,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245842,13253,16534,.NET Tiered Com,18,3121,424243585,340615656,3139,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245843,13253,16535,.NET TP Worker,290,3230,515177913,189528866,3520,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245844,13253,16536,DefaultSocketMa,26,19,2291580,1279970,45,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245846,13253,16537,DefaultSocketMa,38,16,4411297,6429909,54,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245847,13253,16538,DefaultSocketMa,146,201,28215636,20445473,347,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245848,13253,16539,DefaultSocketMa,37,10,4623266,8158536,47,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245849,13253,16540,DefaultSocketMa,26,14,1294735,2710264,40,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.24585,13253,16541,DefaultSocketMa,22,6,1070588,2793216,28,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245851,13253,16542,DefaultSocketMa,71,172,40643016,24738848,243,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245853,13253,16543,DefaultSocketMa,24,17,1246113,1801628,41,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245854,13253,16544,DefaultSocketMa,32,16,1793232,3894175,48,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245855,13253,16545,DefaultSocketMa,27,8,900274,4164663,35,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245857,13253,16546,.NET Timer,11,1,2634905,1595376,12,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245878,14019,14019,docker,48,19,12799093,646251,67,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.24588,14019,14020,docker,529,16,9023449,14371575,545,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245881,14019,14021,docker,67,89,11392108,7106893,156,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245883,14019,14022,docker,37,23,7958442,6167098,60,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245884,14019,14023,docker,4,1,279865,101905,5,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245885,14019,14024,docker,2,0,147209,6195,2,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245886,14019,14025,docker,56,8,2469919,1698308,64,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245888,14019,14122,docker,51,118,3069093,4914465,169,0,0,0,0,0,0,0,0,0
2025-08-27 14:08:12.245889,14019,14123,docker,48,10,2225438,1680838,58,0,0,0,0,0,0,0,0,0
